100938,yes,0,0,2
100941,no,0,0,0
100942,yes,0,0,1
100950,no,0,0,0
100955,no,0,0,0
100957,no,0,0,0
10097,no,0,0,0
10099,yes,0,1,3
100999,yes,0,0,1
101003,yes,0,0,3
101009,no,0,0,0
101010,yes,0,1,1
101018,yes,0,0,2
101022,no,0,0,0
101024,yes,0,1,0
101026,no,0,0,0
101032,yes,0,1,4
101044,no,0,0,0
101048,yes,0,0,2
101049,no,0,0,0
101055,yes,0,1,9
101056,yes,0,0,6
101075,yes,0,1,0
101076,no,0,0,0
101079,yes,0,0,6
101080,yes,0,0,2
101083,yes,0,2,0
101084,yes,0,0,1
101094,yes,0,0,1
101108,yes,0,0,2
101113,yes,0,1,1
101118,no,0,0,0
101119,yes,0,1,0
101122,no,0,0,0
10113,no,0,0,0
101139,yes,0,1,0
101161,yes,0,2,2
101163,yes,0,2,0
101168,no,0,0,0
101178,no,0,0,0
101186,no,0,0,0
10119,no,0,0,0
101199,no,0,0,0
101210,yes,0,2,0
101211,yes,0,0,2
101212,yes,0,2,0
101213,no,0,0,0
101220,yes,0,0,2
101230,no,0,0,0
101232,no,0,0,0
10124,no,0,0,0
101255,no,0,0,0
101267,yes,0,1,0
101270,yes,0,0,1
101271,yes,0,0,3
101279,no,0,0,0
101280,no,0,0,0
101299,no,0,0,0
101302,yes,0,1,6
101320,no,0,0,0
101325,no,0,0,0
101327,yes,0,1,0
101335,yes,0,0,1
101337,yes,0,3,0
10134,no,0,0,0
101352,yes,0,1,0
101354,yes,0,1,0
101361,yes,0,0,2
101364,yes,0,0,2
101365,no,0,0,0
101372,yes,0,0,1
10138,yes,0,0,2
101384,yes,0,0,1
101389,no,0,0,0
101392,yes,0,0,1
101397,yes,0,0,9
101398,yes,0,0,1
101402,no,0,0,0
101412,no,0,0,0
101416,no,0,0,0
101420,yes,0,7,1
101423,yes,0,2,0
101436,no,0,0,0
101438,no,0,0,0
101462,no,0,0,0
101470,no,0,0,0
101471,yes,0,0,1
10148,yes,0,0,2
10149,no,0,0,0
101494,yes,0,0,1
101496,yes,0,0,1
1015,yes,0,0,1
101509,yes,0,0,2
101513,yes,0,2,0
101515,yes,0,0,2
101516,yes,0,0,2
101526,no,0,0,0
101536,no,0,0,0
101538,no,0,0,0
101541,no,0,0,0
101542,no,0,0,0
101545,yes,0,0,2
101547,no,0,0,0
101549,yes,0,0,3
101550,yes,0,0,3
101552,yes,0,0,1
10156,no,0,0,0
101560,yes,0,0,4
101561,yes,0,0,13
10157,no,0,0,0
101572,no,0,0,0
101574,yes,0,0,1
101576,no,0,0,0
101593,yes,0,1,0
101594,no,0,0,0
101604,no,0,0,0
101605,no,0,0,0
10161,yes,0,1,7
101628,no,0,0,0
101637,yes,0,1,0
101641,yes,0,0,1
101644,no,0,0,0
101646,yes,0,1,0
101647,no,0,0,0
101649,yes,0,2,0
101651,no,0,0,0
101655,yes,0,1,0
101661,yes,0,0,3
101663,yes,0,2,3
101672,no,0,0,0
101686,yes,0,0,3
1017,no,0,0,0
10170,no,0,0,0
101701,no,0,0,0
101708,yes,0,0,5
10171,yes,0,0,4
101715,yes,0,1,0
101718,yes,0,1,0
10172,no,0,0,0
101720,yes,0,1,0
101729,yes,0,0,1
101734,no,0,0,0
101738,no,0,0,0
101749,no,0,0,0
101752,yes,0,0,2
101759,no,0,0,0
101762,yes,0,2,0
101782,no,0,0,0
101785,no,0,0,0
101786,no,0,0,0
101790,yes,0,0,3
101792,yes,0,1,0
101794,no,0,0,0
101809,yes,0,0,1
101817,yes,0,0,2
101821,yes,0,4,0
101822,no,0,0,0
101824,no,0,0,0
10183,yes,0,0,3
101834,no,0,0,0
101840,no,0,0,0
101859,no,0,0,0
101866,no,0,0,0
101869,no,0,0,0
101873,no,0,0,0
101876,yes,0,1,1
101882,yes,0,0,4
101884,yes,0,0,1
101893,no,0,0,0
101897,yes,0,0,1
10193,yes,0,0,1
101930,yes,0,0,2
101937,no,0,0,0
101942,yes,0,0,1
101949,yes,0,0,8
101958,no,0,0,0
101964,no,0,0,0
10197,no,0,0,0
101977,yes,0,0,1
10198,no,0,0,0
101986,no,0,0,0
10199,no,0,0,0
101990,no,0,0,0
101995,no,0,0,0
102,no,0,0,0
10200,yes,0,0,1
102003,no,0,0,0
102013,yes,0,1,3
102016,yes,0,0,1
102042,yes,0,6,2
102047,no,0,0,0
102053,yes,0,0,7
102072,yes,0,0,4
102077,yes,0,1,1
102079,yes,0,1,0
102081,yes,0,0,9
102085,no,0,0,0
102087,yes,0,1,0
102095,yes,0,1,0
102100,yes,0,0,1
102101,yes,0,2,1
102107,no,0,0,0
102126,yes,0,1,0
102128,yes,0,0,1
102131,no,0,0,0
102138,no,0,0,0
102141,yes,0,1,0
102152,no,0,0,0
102153,yes,0,0,1
102157,no,0,0,0
102158,no,0,0,0
102160,yes,0,0,2
102161,no,0,0,0
102171,yes,0,0,3
102172,yes,0,0,3
102176,no,0,0,0
102177,yes,0,2,0
102178,yes,0,1,0
102181,yes,0,4,0
102182,no,0,0,0
102186,no,0,0,0
10219,yes,0,0,2
102197,yes,0,0,1
102201,no,0,0,0
102203,no,0,0,0
102206,no,0,0,0
102216,no,0,0,0
102228,yes,0,0,2
102236,no,0,0,0
102244,no,0,0,0
102250,yes,0,1,0
102251,no,0,0,0
102252,no,0,0,0
102257,no,0,0,0
102259,no,0,0,0
102273,yes,0,0,1
102279,yes,0,0,1
102287,yes,0,1,1
10229,yes,0,1,1
102300,yes,0,0,2
102307,yes,0,0,1
102316,yes,0,2,0
102319,yes,0,0,6
102324,yes,0,1,0
102336,no,0,0,0
102354,no,0,0,0
102359,yes,0,0,1
102371,yes,0,0,2
102372,no,0,0,0
102374,no,0,0,0
102389,yes,0,2,4
102396,no,0,0,0
102411,no,0,0,0
102423,yes,0,0,4
102426,yes,0,0,4
102431,yes,0,0,1
102436,no,0,0,0
102439,no,0,0,0
102461,yes,0,0,1
102481,yes,0,0,4
102482,no,0,0,0
102489,yes,0,1,0
102507,no,0,0,0
10251,yes,0,1,0
102526,yes,0,0,2
102540,yes,0,1,0
102542,yes,0,1,0
102550,yes,0,0,1
102573,yes,0,0,2
102575,no,0,0,0
102579,no,0,0,0
102581,yes,0,0,6
102586,yes,0,0,1
102593,no,0,0,0
102600,yes,1,0,1
102614,no,0,0,0
102615,no,0,0,0
102631,yes,0,4,2
102635,no,0,0,0
102637,yes,0,1,0
102638,no,0,0,0
102639,no,0,0,0
102641,yes,0,0,11
102642,yes,0,1,0
102643,no,0,0,0
102647,yes,0,2,3
102649,no,0,0,0
102653,no,0,0,0
10266,no,0,0,0
102668,no,0,0,0
102669,yes,0,1,0
102674,no,0,0,0
102676,no,0,0,0
102677,no,0,0,0
102693,yes,0,0,1
1027,no,0,0,0
102709,yes,0,1,0
10271,no,0,0,0
102710,yes,0,3,2
102717,no,0,0,0
10272,no,0,0,0
102721,yes,0,0,2
102731,yes,0,0,1
10274,yes,0,0,1
102744,yes,0,4,0
102753,yes,0,1,0
102755,yes,0,2,0
10276,yes,0,0,1
102765,yes,0,1,1
102773,yes,0,1,0
102778,yes,0,0,5
102793,yes,0,0,4
1028,no,0,0,0
102804,no,0,0,0
102805,no,0,0,0
102809,yes,0,0,1
102815,yes,0,0,1
102817,yes,0,0,1
102824,no,0,0,0
102825,yes,0,0,1
102847,yes,0,2,4
102849,yes,0,0,1
102852,yes,0,2,5
102856,no,0,0,0
102859,yes,0,0,4
102870,no,0,0,0
102873,no,0,0,0
102880,no,0,0,0
102883,yes,0,0,1
102888,no,0,0,0
102897,yes,0,0,1
102899,no,0,0,0
102900,no,0,0,0
102907,no,0,0,0
102920,no,0,0,0
102925,no,0,0,0
102940,yes,0,1,1
102941,yes,0,1,0
102955,no,0,0,0
102959,yes,0,0,1
102961,yes,0,0,8
10298,no,0,0,0
102988,no,0,0,0
102989,no,0,0,0
102995,yes,0,1,3
102996,yes,0,0,3
102999,no,0,0,0
103,yes,0,1,0
1030,yes,0,0,1
103000,no,0,0,0
103009,no,0,0,0
103029,no,0,0,0
103033,no,0,0,0
103036,no,0,0,0
103040,yes,0,1,0
103048,no,0,0,0
103056,no,0,0,0
10306,yes,0,0,1
103062,yes,0,0,1
103064,yes,0,1,2
103077,yes,0,1,7
103080,yes,0,0,3
103084,no,0,0,0
103095,no,0,0,0
103097,yes,0,2,1
103099,yes,0,0,9
103101,no,0,0,0
103104,no,0,0,0
103106,yes,0,1,0
103108,yes,0,0,6
103130,no,0,0,0
103135,no,0,0,0
103136,no,0,0,0
10314,no,0,0,0
10315,yes,0,0,2
103159,no,0,0,0
10316,yes,0,0,4
103161,yes,0,2,0
103162,no,0,0,0
103163,yes,0,4,10
103170,yes,0,1,2
103174,yes,0,0,3
103175,no,0,0,0
103176,yes,0,2,0
103178,no,0,0,0
103182,yes,0,0,1
103187,no,0,0,0
103197,yes,0,2,0
103198,yes,0,0,2
103199,no,0,0,0
103202,yes,0,0,2
103212,yes,0,2,8
103219,yes,0,0,1
103221,yes,0,0,1
103222,yes,0,1,0
103228,yes,0,1,0
103229,yes,0,0,4
103230,no,0,0,0
103233,no,0,0,0
103234,yes,0,1,0
103239,yes,0,1,0
103240,yes,0,0,2
103244,yes,0,0,1
103245,yes,0,1,0
103250,no,0,0,0
103251,yes,0,0,1
103254,yes,0,0,1
103255,no,0,0,0
103265,yes,0,0,1
103268,yes,0,1,0
103280,no,0,0,0
103281,no,0,0,0
103282,yes,0,0,1
103283,yes,0,0,4
103292,no,0,0,0
103295,yes,0,1,0
103296,no,0,0,0
103298,no,0,0,0
1033,yes,0,0,1
10330,no,0,0,0
103309,no,0,0,0
103329,no,0,0,0
10334,yes,0,0,1
103345,no,0,0,0
103346,no,0,0,0
103348,yes,0,0,2
103358,yes,0,0,1
10337,no,0,0,0
103374,yes,0,1,0
103381,no,0,0,0
103384,yes,0,1,0
103401,yes,0,0,1
103413,yes,0,0,4
103419,no,0,0,0
103421,no,0,0,0
103432,no,0,0,0
103451,no,0,0,0
103454,no,0,0,0
103465,yes,0,1,0
103471,yes,0,0,6
103472,no,0,0,0
103476,no,0,0,0
103477,yes,0,2,0
103478,yes,0,1,0
103479,yes,0,2,0
103480,no,0,0,0
103490,no,0,0,0
103493,yes,0,1,3
103495,yes,0,2,1
103496,no,0,0,0
10350,no,0,0,0
103500,yes,0,1,0
103505,no,0,0,0
103515,yes,0,0,1
103524,no,0,0,0
103525,yes,0,2,0
103528,yes,0,0,1
103531,yes,0,0,2
103536,no,0,0,0
103537,no,0,0,0
103547,no,0,0,0
103548,no,0,0,0
10355,no,0,0,0
103550,yes,0,0,1
103557,no,0,0,0
103561,no,0,0,0
103563,yes,0,0,1
103565,yes,0,0,1
103566,no,0,0,0
103571,no,0,0,0
103577,yes,1,0,6
10358,no,0,0,0
103583,no,0,0,0
103588,no,0,0,0
1036,no,0,0,0
103606,yes,0,0,6
103615,yes,0,0,18
103616,yes,0,2,0
10363,yes,0,0,2
103636,yes,0,1,0
103641,yes,0,1,0
103653,no,0,0,0
103654,no,0,0,0
103658,yes,0,0,1
103665,no,0,0,0
103674,yes,0,0,1
103675,no,0,0,0
103678,no,0,0,0
103688,no,0,0,0
103693,no,0,0,0
103697,no,0,0,0
103698,no,0,0,0
103705,no,0,0,0
103707,yes,0,0,1
103726,yes,0,1,1
103727,no,0,0,0
103731,yes,0,1,0
103732,no,0,0,0
103735,yes,0,4,0
103738,yes,0,0,1
10374,yes,0,2,0
103746,yes,0,0,15
103759,yes,0,0,1
103769,no,0,0,0
103784,no,0,0,0
103785,no,0,0,0
103790,no,0,0,0
103792,yes,0,0,1
103794,no,0,0,0
103799,yes,0,0,3
103805,no,0,0,0
103809,no,0,0,0
103819,no,0,0,0
103820,yes,0,0,1
103827,yes,0,0,1
103830,no,0,0,0
103835,yes,0,2,4
103838,no,0,0,0
103839,yes,0,0,1
103842,yes,0,1,0
103848,yes,0,0,1
103865,yes,0,0,1
103881,no,0,0,0
103883,yes,0,3,1
103890,no,0,0,0
103892,yes,0,0,7
103893,no,0,0,0
103923,no,0,0,0
103928,no,0,0,0
103933,no,0,0,0
103934,yes,0,1,0
10394,no,0,0,0
103948,yes,0,0,2
103952,yes,0,1,2
103955,yes,0,0,5
103956,no,0,0,0
103962,yes,0,2,2
103965,no,0,0,0
103966,yes,0,0,9
103977,yes,0,0,5
103978,yes,0,2,2
103979,yes,0,0,2
103984,yes,0,0,1
103992,no,0,0,0
103993,yes,0,0,1
103996,yes,0,0,4
103998,yes,0,0,3
103999,yes,0,0,1
104000,yes,0,1,0
104011,no,0,0,0
104014,yes,0,0,1
104017,no,0,0,0
104023,yes,0,0,1
104036,yes,0,0,1
104067,yes,0,0,1
104087,no,0,0,0
104097,yes,0,0,1
104099,no,0,0,0
104102,no,0,0,0
104103,no,0,0,0
104109,no,0,0,0
104111,yes,0,1,0
104117,no,0,0,0
104119,no,0,0,0
104133,yes,0,0,1
104143,yes,0,0,2
104144,yes,0,0,1
104148,no,0,0,0
104159,yes,0,0,4
10416,yes,0,1,0
104162,no,0,0,0
104166,no,0,0,0
104167,yes,0,0,1
104174,yes,0,1,0
104175,no,0,0,0
104183,no,0,0,0
104184,no,0,0,0
104189,yes,0,0,1
10419,no,0,0,0
104190,no,0,0,0
104193,yes,0,0,1
104199,no,0,0,0
104205,no,0,0,0
104210,no,0,0,0
104214,no,0,0,0
104215,yes,0,0,5
104216,yes,0,0,5
104219,no,0,0,0
10422,no,0,0,0
104222,yes,0,0,1
10423,yes,0,0,5
104232,no,0,0,0
104235,yes,0,0,1
104238,yes,0,0,1
104247,no,0,0,0
104249,yes,0,1,0
104259,yes,0,0,5
104261,yes,0,0,6
104264,no,0,0,0
104265,no,0,0,0
104266,yes,0,1,0
104275,no,0,0,0
104279,no,0,0,0
10428,no,0,0,0
104282,yes,0,0,1
104289,no,0,0,0
104300,no,0,0,0
104301,no,0,0,0
104306,no,0,0,0
104310,yes,0,0,5
104312,no,0,0,0
104315,yes,0,0,1
104316,yes,0,0,5
104317,no,0,0,0
104318,no,0,0,0
104320,no,0,0,0
104332,yes,0,1,0
104362,yes,1,1,0
10437,no,0,0,0
104371,no,0,0,0
104374,yes,0,1,2
104382,no,0,0,0
104386,no,0,0,0
104387,no,0,0,0
104394,yes,0,0,1
104396,yes,0,2,2
104397,no,0,0,0
10442,no,0,0,0
104429,yes,0,1,0
104430,no,0,0,0
10444,yes,0,0,4
104441,yes,0,0,1
104443,yes,0,1,0
10445,yes,0,0,2
104466,no,0,0,0
104476,yes,0,2,1
104477,no,0,0,0
10448,yes,0,0,2
104488,yes,0,1,0
104491,yes,0,0,8
104495,no,0,0,0
104496,yes,0,0,1
104498,no,0,0,0
1045,yes,0,1,0
10450,no,0,0,0
104503,no,0,0,0
104506,no,0,0,0
104525,yes,0,1,2
104535,no,0,0,0
104538,yes,0,0,1
104541,no,0,0,0
104542,no,0,0,0
104558,yes,0,0,1
104565,no,0,0,0
104573,yes,0,0,1
104575,no,0,0,0
104580,no,0,0,0
104586,no,0,0,0
104592,no,0,0,0
104593,yes,0,0,3
104611,yes,0,1,0
104618,yes,0,0,4
104622,no,0,0,0
104632,yes,0,1,0
104650,yes,0,2,0
104655,no,0,0,0
104657,yes,0,0,2
104658,yes,0,0,3
10466,no,0,0,0
104664,no,0,0,0
104667,no,0,0,0
104668,yes,0,0,11
104671,yes,0,0,2
104678,no,0,0,0
104680,yes,0,0,1
104683,no,0,0,0
104690,no,0,0,0
104697,no,0,0,0
104698,no,0,0,0
104705,yes,0,1,0
104722,yes,0,0,2
104723,no,0,0,0
104724,yes,0,2,0
104728,no,0,0,0
104737,yes,0,0,1
10474,yes,0,0,3
104743,yes,0,1,2
104746,yes,0,1,0
104747,no,0,0,0
104749,no,0,0,0
104755,no,0,0,0
10476,yes,0,5,0
104763,yes,0,1,3
104764,no,0,0,0
104765,yes,0,2,0
104766,no,0,0,0
104777,yes,0,0,1
104781,no,0,0,0
104782,yes,0,0,1
104785,no,0,0,0
104786,yes,0,1,4
104787,no,0,0,0
104790,no,0,0,0
104791,yes,0,0,1
104797,yes,0,1,0
104798,no,0,0,0
1048,yes,0,0,1
104801,yes,0,1,0
104803,no,0,0,0
104817,no,0,0,0
104828,yes,0,0,1
104831,yes,0,4,0
104836,yes,0,2,0
104839,yes,0,0,1
104841,yes,0,0,4
104846,no,0,0,0
104852,yes,0,0,1
104857,no,0,0,0
104862,no,0,0,0
104871,no,0,0,0
104878,yes,0,0,2
104880,yes,0,0,3
104881,yes,0,1,8
104888,no,0,0,0
104889,yes,0,1,0
104890,no,0,0,0
104898,yes,0,0,1
104900,no,0,0,0
104914,no,0,0,0
104923,yes,0,0,13
104925,no,0,0,0
10493,yes,0,0,2
104930,yes,0,0,11
104932,no,0,0,0
104957,no,0,0,0
104960,yes,0,1,0
104970,yes,0,0,1
104978,no,0,0,0
10498,no,0,0,0
104987,yes,0,1,0
104988,yes,0,1,0
104993,no,0,0,0
104997,yes,0,6,0
105000,yes,0,1,0
105008,yes,0,2,4
105021,yes,0,0,2
105022,no,0,0,0
105026,no,0,0,0
105044,yes,0,2,0
105045,yes,0,0,1
105049,yes,0,4,0
105058,yes,0,2,0
105064,no,0,0,0
105070,no,0,0,0
105073,no,0,0,0
105079,yes,0,0,14
10508,yes,0,0,3
105085,no,0,0,0
105092,yes,0,3,0
105097,yes,0,1,7
105102,yes,0,0,1
105115,no,0,0,0
105117,yes,0,0,25
10512,yes,0,0,1
105126,no,0,0,0
105129,yes,0,0,30
105132,no,0,0,0
10514,yes,0,1,0
105142,no,0,0,0
105154,yes,0,1,0
105155,yes,0,1,3
105158,yes,0,1,0
105160,no,0,0,0
105164,yes,0,0,8
105167,no,0,0,0
10517,no,0,0,0
105175,yes,0,0,3
105182,yes,0,1,2
105188,yes,0,0,1
105192,no,0,0,0
105198,no,0,0,0
105199,yes,0,0,2
105212,yes,0,0,8
105214,yes,0,1,3
105216,yes,0,0,1
105217,no,0,0,0
105219,yes,0,0,8
10522,no,0,0,0
105221,yes,0,3,41
105225,yes,0,0,5
105227,yes,0,1,0
105228,yes,0,1,0
105232,yes,0,3,7
105235,yes,0,0,1
105236,yes,0,0,2
105247,no,0,0,0
105252,no,0,0,0
105258,yes,0,1,0
105259,yes,0,8,6
105269,yes,0,0,2
105273,yes,0,1,0
105277,yes,0,1,0
105278,no,0,0,0
105285,no,0,0,0
105292,no,0,0,0
105299,yes,0,0,1
1053,yes,0,0,2
105300,no,0,0,0
105301,no,0,0,0
105302,yes,0,0,1
105307,no,0,0,0
105310,yes,0,1,0
105316,yes,0,0,2
105320,yes,0,0,1
105322,no,0,0,0
10533,no,0,0,0
105330,no,0,0,0
105348,no,0,0,0
105351,yes,0,0,1
105352,no,0,0,0
105359,no,0,0,0
105371,yes,0,0,1
105378,no,0,0,0
105380,no,0,0,0
105399,no,0,0,0
105400,yes,0,0,7
105405,yes,0,1,1
105412,no,0,0,0
105419,yes,0,2,5
105426,no,0,0,0
105428,yes,0,0,3
10543,yes,0,0,1
105430,no,0,0,0
105431,yes,0,1,0
105433,no,0,0,0
105449,yes,0,0,1
105455,no,0,0,0
105457,no,0,0,0
105464,yes,0,0,7
105472,no,0,0,0
105475,no,0,0,0
105484,no,0,0,0
105485,no,0,0,0
105489,no,0,0,0
105499,no,0,0,0
105500,no,0,0,0
105507,no,0,0,0
105513,no,0,0,0
105521,yes,0,0,1
105532,no,0,0,0
105538,no,0,0,0
105541,no,0,0,0
105543,yes,0,1,0
105548,yes,0,0,1
105549,yes,0,3,2
105558,yes,0,0,6
105561,yes,0,0,1
105565,no,0,0,0
105573,no,0,0,0
105575,no,0,0,0
105587,no,0,0,0
105589,no,0,0,0
105591,yes,0,1,0
105605,no,0,0,0
105611,no,0,0,0
105617,yes,0,0,1
10562,no,0,0,0
105624,no,0,0,0
105625,yes,0,0,1
105629,yes,0,1,0
105638,yes,0,1,0
105651,no,0,0,0
105653,yes,0,0,1
105658,yes,0,1,0
105678,no,0,0,0
10568,no,0,0,0
105684,yes,0,1,2
105687,yes,0,2,1
10569,yes,0,0,3
105693,no,0,0,0
105694,no,0,0,0
105695,yes,0,1,0
105697,yes,0,1,0
105698,no,0,0,0
105700,no,0,0,0
105702,yes,0,0,2
105708,yes,0,0,2
105711,yes,0,1,0
105715,yes,0,0,1
105723,no,0,0,0
105731,yes,0,0,10
10574,yes,0,0,1
105745,no,0,0,0
105758,no,0,0,0
10576,yes,0,0,1
105767,no,0,0,0
105772,yes,0,1,0
105773,yes,0,0,2
105778,yes,0,0,1
105779,yes,0,1,0
105789,yes,0,2,0
105790,no,0,0,0
105804,yes,0,0,1
105810,no,0,0,0
105812,no,0,0,0
105822,no,0,0,0
105825,yes,0,1,0
105832,yes,0,1,0
105835,yes,0,0,2
10584,yes,0,1,0
105842,yes,0,1,0
105844,yes,0,3,0
105850,no,0,0,0
105882,no,0,0,0
105887,no,0,0,0
105891,yes,0,0,1
1059,no,0,0,0
105906,yes,0,1,0
105908,no,0,0,0
10591,no,0,0,0
105919,yes,0,0,3
105924,no,0,0,0
10594,no,0,0,0
105943,yes,0,0,4
105946,no,0,0,0
105950,yes,0,0,3
105957,no,0,0,0
105961,yes,0,1,0
105962,no,0,0,0
105965,no,0,0,0
105969,no,0,0,0
105970,yes,0,0,1
105974,no,0,0,0
105975,yes,0,0,1
105983,no,0,0,0
105984,no,0,0,0
105986,yes,0,0,1
105989,no,0,0,0
105994,no,0,0,0
105995,no,0,0,0
106004,yes,0,0,1
106005,no,0,0,0
106008,no,0,0,0
106035,no,0,0,0
106049,yes,0,2,7
10605,yes,0,1,1
106055,no,0,0,0
106061,no,0,0,0
106068,no,0,0,0
106069,yes,0,0,1
106071,yes,0,1,0
106074,yes,0,0,9
106077,yes,0,1,0
106087,no,0,0,0
106094,no,0,0,0
106107,no,0,0,0
106108,no,0,0,0
106115,yes,0,1,1
106120,yes,0,0,1
106125,no,0,0,0
106136,yes,0,0,5
106141,yes,0,0,1
106145,no,0,0,0
106147,no,0,0,0
106148,yes,0,1,0
106149,no,0,0,0
106150,yes,0,0,2
106152,no,0,0,0
106153,yes,0,1,0
10618,yes,0,0,1
106187,no,0,0,0
106192,yes,0,1,0
106195,yes,0,1,0
106199,no,0,0,0
1062,yes,0,0,1
106214,yes,0,1,0
106221,yes,0,1,0
106222,no,0,0,0
106226,no,0,0,0
106227,no,0,0,0
106232,no,0,0,0
106238,no,0,0,0
106239,no,0,0,0
106242,no,0,0,0
106243,no,0,0,0
106250,yes,0,1,0
106256,yes,0,0,1
10626,no,0,0,0
106265,yes,0,0,1
106268,yes,0,3,0
106277,no,0,0,0
10629,yes,0,1,3
106302,yes,0,1,0
106318,no,0,0,0
106321,yes,0,0,2
106326,no,0,0,0
106328,yes,0,0,2
106329,yes,0,0,1
10633,yes,0,0,1
106330,no,0,0,0
106341,yes,0,3,1
106346,yes,0,2,1
10635,yes,0,0,2
106350,no,0,0,0
106362,yes,0,0,4
106369,yes,0,1,0
106379,yes,0,0,1
106381,no,0,0,0
106384,no,0,0,0
106403,no,0,0,0
106406,no,0,0,0
106407,yes,0,1,3
106408,yes,0,0,1
106416,yes,0,0,5
106419,yes,0,0,1
106422,yes,0,0,7
106447,no,0,0,0
106451,yes,0,0,4
106454,no,0,0,0
106456,yes,0,1,0
106462,yes,0,1,0
106463,yes,0,0,1
106477,no,0,0,0
106478,yes,0,0,3
106488,yes,0,0,5
106498,yes,0,3,1
106499,yes,0,2,0
1065,no,0,0,0
106500,yes,0,3,0
106503,yes,0,2,0
106508,no,0,0,0
10651,no,0,0,0
106513,no,0,0,0
106518,yes,0,1,0
10652,yes,0,0,1
10653,yes,0,1,0
106535,yes,0,1,0
106545,no,0,0,0
106552,yes,0,0,1
106553,yes,0,2,0
106565,yes,0,1,2
106567,yes,0,1,1
106570,yes,0,0,1
106575,no,0,0,0
106585,yes,0,0,1
106586,yes,0,0,5
106595,yes,0,0,1
106608,no,0,0,0
106617,yes,0,1,0
106618,no,0,0,0
106624,no,0,0,0
106631,yes,0,0,1
106641,no,0,0,0
106643,yes,0,0,1
106653,no,0,0,0
106662,yes,0,0,3
106668,no,0,0,0
106675,yes,0,2,3
106677,no,0,0,0
106678,yes,0,0,1
106691,yes,0,0,1
106697,yes,1,3,10
106700,yes,0,1,31
106702,yes,0,1,0
106706,yes,0,0,2
